run_id,mode,order,candidate_order,output_order,truncation_range_split,validation_mode,cutoff_threshold,target_remainder_radius,center_correction_width_factor,selective_high_degree_terms_top_k,selective_retained_terms_count,selective_dropped_terms_count,selective_nonretained_terms_count,selective_dropped_remainder_width_sum,selective_total_dropped_width_sum,segment_index,status,validation_attempts,t_lo,t_hi,h,x_lo,x_hi,y_lo,y_hi,width_x,width_y,width_sum,step_rejections,next_h,message
flowstar_style_o6_candidate8_output6_centered,flowstar_style,6,8,6,,target_remainder_centered,,0.0001,1.05,,,,,,,37,validated,1,1.8641510045912579,1.8945946392050244,0.030443634613766337,0.57150697641309733,2.0519533528957696,-1.821206422960804,0.08437499500984319,1.4804463764826723,1.9055814179706472,3.3860277944533195,0,0.045665451920649504,
flowstar_style_o6_candidate8_output6_centered,flowstar_style,6,8,6,,target_remainder_centered,,0.0001,1.05,,,,,,,38,validated,1,1.8945946392050244,1.9174273651653491,0.022832725960324752,0.5290519693651915,2.0545073263101572,-1.8976093204232742,0.13890501819348805,1.5254553569449656,2.0365143386167621,3.5619696955617277,1,0.03424908894048713,
flowstar_style_o6_candidate8_output6_centered,flowstar_style,6,8,6,,target_remainder_centered,,0.0001,1.05,,,,,,,39,validated,1,1.9174273651653491,1.9345519096355925,0.017124544470243565,0.49602540716714921,2.0572805299972297,-1.9595728917019422,0.18466087233208817,1.5612551228300804,2.1442337640340305,3.7054888868641109,1,0.025686816705365347,
flowstar_style_o6_candidate8_output6_centered,flowstar_style,6,8,6,,target_remainder_centered,,0.0001,1.05,,,,,,,40,validated,1,1.9345519096355925,1.960238726340958,0.025686816705365347,0.44441700959515423,2.0629844220680691,-2.0589222258248436,0.25900814375700276,1.6185674124729148,2.3179303695818465,3.9364977820547615,0,0.038530225058048019,
flowstar_style_o6_candidate8_output6_centered,flowstar_style,6,8,6,,target_remainder_centered,,0.0001,1.05,,,,,,,41,validated,1,1.960238726340958,1.9795038388699819,0.01926511252902401,0.40396414549115628,2.0685886349541831,-2.1407731745288809,0.32247790848400076,1.6646244894630269,2.4632510830128815,4.127875572475908,1,0.028897668793536016,
flowstar_style_o6_candidate8_output6_centered,flowstar_style,6,8,6,,target_remainder_centered,,0.0001,1.05,,,,,,,42,validated,1,1.9795038388699819,1.9939526732667499,0.014448834396768008,0.37255528496318036,2.0736294628389431,-2.2068272495771644,0.37502247820998019,1.7010741778757628,2.5818497277871444,4.2829239056629067,1,0.021673251595152012,
flowstar_style_o6_candidate8_output6_centered,flowstar_style,6,8,6,,target_remainder_centered,,0.0001,1.05,,,,,,,43,validated,1,1.9939526732667499,2.0156259248619017,0.021673251595152012,0.32358528063216696,2.0826797092555616,-2.3124143819852825,0.45985727218428357,1.7590944286233947,2.772271654169566,4.5313660827929603,0,0.032509877392728016,
flowstar_style_o6_candidate8_output6_centered,flowstar_style,6,8,6,,target_remainder_centered,,0.0001,1.05,,,,,,,44,validated,1,2.0156259248619017,2.0318808635582659,0.016254938696364008,0.28529580930295551,2.0907362314637306,-2.3988547102949225,0.53120311244061036,1.8054404221607752,2.9300578227355327,4.7354982448963074,1,0.024382408044546014,
flowstar_style_o6_candidate8_output6_centered,flowstar_style,6,8,6,,target_remainder_centered,,0.0001,1.05,,,,,,,45,validated,1,2.0318808635582659,2.0562632716028117,0.024382408044546014,0.22510617407106959,2.1051149261494162,-2.538990967372968,0.64809785996944047,1.8800087520783466,3.1870888273424085,5.0670975794207553,0,0.036573612066819021,
flowstar_style_o6_candidate8_output6_centered,flowstar_style,6,8,6,,target_remainder_centered,,0.0001,1.05,,,,,,,46,validated,1,2.0562632716028117,2.0745500776362213,0.01828680603340951,0.17761169215448822,2.1178839710751078,-2.6558505243802824,0.74834226241879287,1.9402722789206197,3.4041927867990753,5.344465065719695,1,0.027430209050114264,
flowstar_style_o6_candidate8_output6_centered,flowstar_style,6,8,6,,target_remainder_centered,,0.0001,1.05,,,,,,,47,validated,1,2.0745500776362213,2.0882651821612783,0.013715104525057132,0.14053494854171616,2.1287198138818835,-2.7510856200036695,0.83169325639555314,1.9881848653401673,3.5827788763992228,5.5709637417393898,1,0.0205726567875857,
flowstar_style_o6_candidate8_output6_centered,flowstar_style,6,8,6,,target_remainder_centered,,0.0001,1.05,,,,,,,48,validated,1,2.0882651821612783,2.108837838948864,0.0205726567875857,0.082363104334188864,2.1472253255843943,-2.9050821574436214,0.96748628065436459,2.0648622212502055,3.8725684380979861,5.9374306593481911,0,0.03085898518137855,
flowstar_style_o6_candidate8_output6_centered,flowstar_style,6,8,6,,target_remainder_centered,,0.0001,1.05,,,,,,,49,validated,1,2.108837838948864,2.1242673315395533,0.015429492590689275,0.03655856269360204,2.1630394493629499,-3.0327551907479293,1.0824488045034917,2.1264808866693476,4.115203995251421,6.2416848819207686,1,0.02314423888603391,
flowstar_style_o6_candidate8_output6_centered,flowstar_style,6,8,6,,target_remainder_centered,,0.0001,1.05,,,,,,,50,validated,1,2.1242673315395533,2.1358394509825702,0.011572119443016955,0.00086577001814067969,2.176113355422288,-3.1363085850603283,1.1771090430983928,2.1752475854041475,4.3134176281587209,6.488665213562868,1,0.017358179164525433,
flowstar_style_o6_candidate8_output6_centered,flowstar_style,6,8,6,,target_remainder_centered,,0.0001,1.05,,,,,,,51,validated,1,2.1358394509825702,2.1531976301470959,0.017358179164525433,-0.055014236186775235,2.1978736651071777,-3.3032389106333175,1.3304844731146346,2.2528879012939531,4.6337233837479523,6.886611285041905,0,0.026037268746788148,
flowstar_style_o6_candidate8_output6_centered,flowstar_style,6,8,6,,target_remainder_centered,,0.0001,1.05,,,,,,,52,validated,1,2.1531976301470959,2.1662162645204899,0.013018634373394074,-0.098908956141751617,2.2160290327412744,-3.4407978069328395,1.4588767670514189,2.3149379888830262,4.8996745739842584,7.2146125628672841,1,0.019527951560091111,
flowstar_style_o6_candidate8_output6_centered,flowstar_style,6,8,6,,target_remainder_centered,,0.0001,1.05,,,,,,,53,validated,1,2.1662162645204899,2.1759802403005355,0.0097639757800455553,-0.1330450420119175,2.2307846842340679,-3.5518197693901459,1.5636834404245117,2.3638297262459855,5.1155032098146576,7.4793329360606435,1,0.014645963670068332,
flowstar_style_o6_candidate8_output6_centered,flowstar_style,6,8,6,,target_remainder_centered,,0.0001,1.05,,,,,,,54,validated,1,2.1759802403005355,2.1906262039706039,0.014645963670068332,-0.18636188965160094,2.2549189496096069,-3.7301554837149347,1.7325890639554817,2.441280839261208,5.4627445476704164,7.9040253869316244,0,0.021968945505102498,
flowstar_style_o6_candidate8_output6_centered,flowstar_style,6,8,6,,target_remainder_centered,,0.0001,1.05,,,,,,,55,validated,1,2.1906262039706039,2.2016106767231554,0.010984472752551249,-0.22813367538861742,2.2747173510378436,-3.8761942507763689,1.872552700857143,2.5028510264264612,5.7487469516335121,8.2515979780599729,1,0.016476709128826872,
flowstar_style_o6_candidate8_output6_centered,flowstar_style,6,8,6,,target_remainder_centered,,0.0001,1.05,,,,,,,56,validated,1,2.2016106767231554,2.2098490312875687,0.0082383545644134359,-0.26054851598257139,2.2906103827517326,-3.9934633052543913,1.9859097364889822,2.5511588987343039,5.9793730417433739,8.5305319404776778,1,0.012357531846620154,
flowstar_style_o6_candidate8_output6_centered,flowstar_style,6,8,6,,target_remainder_centered,,0.0001,1.05,,,,,,,57,validated,1,2.2098490312875687,2.222206563134189,0.012357531846620154,-0.31104911708134025,2.3162695760907135,-4.1810924721739076,2.1676285565346323,2.6273186931720538,6.3487210287085398,8.9760397218805927,0,0.018536297769930231,
flowstar_style_o6_candidate8_output6_centered,flowstar_style,6,8,6,,target_remainder_centered,,0.0001,1.05,,,,,,,58,validated,1,2.222206563134189,2.2314747120191543,0.0092681488849651154,-0.35050393190986051,2.3370488198592754,-4.3337587900154189,2.3168113933241457,2.687552751769136,6.6505701833395641,9.3381229351087001,1,0.013902223327447673,
flowstar_style_o6_candidate8_output6_centered,flowstar_style,6,8,6,,target_remainder_centered,,0.0001,1.05,,,,,,,59,validated,1,2.2314747120191543,2.2384258236828782,0.0069511116637238366,-0.38105077279009986,2.3535694112991599,-4.4557182200131917,2.4367611270884342,2.7346201840892599,6.8924793471016255,9.6270995311908862,1,0.010426667495585755,
flowstar_style_o6_candidate8_output6_centered,flowstar_style,6,8,6,,target_remainder_centered,,0.0001,1.05,,,,,,,60,validated,1,2.2384258236828782,2.248852491178464,0.010426667495585755,-0.42851506484583668,2.3799695837612047,-4.6500228488487165,2.6280427009883107,2.8084846486070414,7.2780655498370272,10.086550198444069,0,0.015640001243378634,
flowstar_style_o6_candidate8_output6_centered,flowstar_style,6,8,6,,target_remainder_centered,,0.0001,1.05,,,,,,,61,validated,1,2.248852491178464,2.2566724918001535,0.0078200006216893169,-0.46548931461359339,2.4011277153751496,-4.8070982139304395,2.7837203863056965,2.8666170299887428,7.590818600236136,10.457435630224879,1,0.011730000932533974,
flowstar_style_o6_candidate8_output6_centered,flowstar_style,6,8,6,,target_remainder_centered,,0.0001,1.05,,,,,,,62,validated,1,2.2566724918001535,2.2625374922664205,0.0058650004662669872,-0.4940477808592435,2.4178181577139854,-4.9319301679967067,2.9080487236277133,2.9118659385732291,7.83997889162442,10.751844830197649,1,0.0087975006994004817,
flowstar_style_o6_candidate8_output6_centered,flowstar_style,6,8,6,,target_remainder_centered,,0.0001,1.05,,,,,,,63,validated,1,2.2625374922664205,2.2713349929658211,0.0087975006994004817,-0.53830156724282319,2.444265494013425,-5.1299224644252304,3.1052907855558121,2.982567061256248,8.235213249981042,11.21778031123729,0,0.013196251049100723,
flowstar_style_o6_candidate8_output6_centered,flowstar_style,6,8,6,,target_remainder_centered,,0.0001,1.05,,,,,,,64,validated,1,2.2713349929658211,2.2779331184903713,0.0065981255245503613,-0.57267154532012154,2.4652782938142455,-5.2889461143405887,3.2645235125652676,3.0379498391343671,8.5534696269058568,11.591419466040223,1,0.009897188286825542,
flowstar_style_o6_candidate8_output6_centered,flowstar_style,6,8,6,,target_remainder_centered,,0.0001,1.05,,,,,,,65,validated,1,2.2779331184903713,2.2828817126337841,0.004948594143412771,-0.59915450456348018,2.4817451898675982,-5.4146774873367045,3.3908893219100138,3.0808996944310785,8.8055668092467183,11.886466503677797,1,0.007422891215119156,
flowstar_style_o6_candidate8_output6_centered,flowstar_style,6,8,6,,target_remainder_centered,,0.0001,1.05,,,,,,,66,validated,1,2.2828817126337841,2.2903046038489032,0.007422891215119156,-0.64007917535054371,2.5076524812455316,-5.6131813282881549,3.5903522168743827,3.1477316565960756,9.2035335451625375,12.351265201758613,0,0.011134336822678734,
flowstar_style_o6_candidate8_output6_centered,flowstar_style,6,8,6,,target_remainder_centered,,0.0001,1.05,,,,,,,67,validated,1,2.2903046038489032,2.2958717722602424,0.005567168411339367,-0.67176771027558413,2.52808409977066,-5.7716037784928851,3.7501606359051007,3.1998518100462441,9.5217644143979854,12.721616224444229,1,0.008350752617009051,
flowstar_style_o6_candidate8_output6_centered,flowstar_style,6,8,6,,target_remainder_centered,,0.0001,1.05,,,,,,,68,validated,1,2.2958717722602424,2.3000471485687468,0.0041753763085045255,-0.69612576320218011,2.5440051866849958,-5.8962308339932203,3.8762354988324459,3.2401309498871758,9.7724663328256653,13.012597282712841,1,0.0062630644627567882,
flowstar_style_o6_candidate8_output6_centered,flowstar_style,6,8,6,,target_remainder_centered,,0.0001,1.05,,,,,,,69,validated,1,2.3000471485687468,2.3063102130315034,0.0062630644627567882,-0.73366399590664855,2.5688998923903288,-6.0920847533721041,4.0742653146546468,3.3025638882969774,10.166350068026752,13.468913956323728,0,0.0093945966941351815,
flowstar_style_o6_candidate8_output6_centered,flowstar_style,6,8,6,,target_remainder_centered,,0.0001,1.05,,,,,,,70,validated,1,2.3063102130315034,2.3110075113785711,0.0046972983470675907,-0.76264370586315133,2.5884069243731478,-6.2474301552855493,4.2318052684299365,3.351050630236299,10.479235423715487,13.830286053951786,1,0.0070459475206013861,
flowstar_style_o6_candidate8_output6_centered,flowstar_style,6,8,6,,target_remainder_centered,,0.0001,1.05,,,,,,,71,validated,1,2.3110075113785711,2.3180534588991724,0.0070459475206013861,-0.80752374935849203,2.6190981939165425,-6.4936442615691314,4.4813125888348697,3.4266219432750344,10.974956850404002,14.401578793679036,0,0.01056892128090208,
flowstar_style_o6_candidate8_output6_centered,flowstar_style,6,8,6,,target_remainder_centered,,0.0001,1.05,,,,,,,72,validated,1,2.3180534588991724,2.3233379195396235,0.0052844606404510398,-0.84235756058823974,2.6433072650047702,-6.6909182782394581,4.6818407039133225,3.4856648255930098,11.372758982152781,14.85842380774579,1,0.0079266909606765593,
flowstar_style_o6_candidate8_output6_centered,flowstar_style,6,8,6,,target_remainder_centered,,0.0001,1.05,,,,,,,73,validated,1,2.3233379195396235,2.3273012650199618,0.0039633454803382796,-0.86918331332784537,2.662176481399456,-6.8465891318123964,4.840433684142722,3.5313597947273014,11.687022815955117,15.218382610682418,1,0.0059450182205074194,
flowstar_style_o6_candidate8_output6_centered,flowstar_style,6,8,6,,target_remainder_centered,,0.0001,1.05,,,,,,,74,validated,1,2.3273012650199618,2.3332462832404692,0.0059450182205074194,-0.91061128296632909,2.6916919973882241,-7.0921413427618081,5.0903605834088159,3.6023032803545529,12.182501926170623,15.784805206525176,0,0.0089175273307611283,
flowstar_style_o6_candidate8_output6_centered,flowstar_style,6,8,6,,target_remainder_centered,,0.0001,1.05,,,,,,,75,validated,1,2.3332462832404692,2.33770504690585,0.0044587636653805642,-0.94266713248014267,2.7148317139160394,-7.2876433818299065,5.2898066780476372,3.6574988463961819,12.577450059877544,16.234948906273726,1,0.0066881454980708462,
flowstar_style_o6_candidate8_output6_centered,flowstar_style,6,8,6,,target_remainder_centered,,0.0001,1.05,,,,,,,76,validated,1,2.33770504690585,2.3410491196548855,0.0033440727490354231,-0.96729334142622936,2.7327828777033281,-7.4411479980724495,5.4466729849096245,3.7000762191295573,12.887820982982074,16.58789720211163,1,0.0050161091235531342,
flowstar_style_o6_candidate8_output6_centered,flowstar_style,6,8,6,,target_remainder_centered,,0.0001,1.05,,,,,,,77,validated,1,2.3410491196548855,2.3460652287784387,0.0050161091235531342,-1.0052195516277205,2.7607180277900873,-7.6821366617019402,5.6926869574251215,3.765937579417808,13.374823619127062,17.140761198544869,0,0.0075241636853297014,
flowstar_style_o6_candidate8_output6_centered,flowstar_style,6,8,6,,target_remainder_centered,,0.0001,1.05,,,,,,,78,validated,1,2.3460652287784387,2.3498273106211034,0.0037620818426648507,-1.0344774794330145,2.7824999919311399,-7.8728381028788625,5.8877072685136502,3.8169774713641544,13.760545371392514,17.577522842756668,1,0.0056431227639972756,
flowstar_style_o6_candidate8_output6_centered,flowstar_style,6,8,6,,target_remainder_centered,,0.0001,1.05,,,,,,,79,validated,1,2.3498273106211034,2.352648872003102,0.0028215613819986378,-1.0569007902140206,2.7993273457488663,-8.0218588061056355,6.0402992452227338,3.8562281359628869,14.062158051328369,17.918386187291254,1,0.0042323420729979567,
flowstar_style_o6_candidate8_output6_centered,flowstar_style,6,8,6,,target_remainder_centered,,0.0001,1.05,,,,,,,80,validated,1,2.352648872003102,2.3568812140761,0.0042323420729979567,-1.0913420404200527,2.8253938372712817,-8.2547302283960136,6.2785043084831322,3.9167358776913344,14.533234536879146,18.44997041457048,0,0.006348513109496935,
flowstar_style_o6_candidate8_output6_centered,flowstar_style,6,8,6,,target_remainder_centered,,0.0001,1.05,,,,,,,81,validated,1,2.3568812140761,2.3600554706308485,0.0031742565547484675,-1.1178342988822869,2.8456203772145012,-8.4379427020966258,6.4661652538795265,3.9634546760967879,14.904107955976151,18.867562632072939,1,0.0047613848321227011,
flowstar_style_o6_candidate8_output6_centered,flowstar_style,6,8,6,,target_remainder_centered,,0.0001,1.05,,,,,,,82,validated,1,2.3600554706308485,2.3648168554629714,0.0047613848321227011,-1.1586921893946505,2.8771065885938931,-8.7262784672133744,6.7611330712796933,4.0357987779885436,15.487411538493067,19.52321031648161,0,0.0071420772481840516,
flowstar_style_o6_candidate8_output6_centered,flowstar_style,6,8,6,,target_remainder_centered,,0.0001,1.05,,,,,,,83,validated,1,2.3648168554629714,2.3683878940870633,0.0035710386240920258,-1.1902603571090649,2.9016675418233038,-8.9550029173331005,6.9954418382233481,4.0919278989323686,15.950444755556449,20.042372654488815,1,0.0053565579361380383,
flowstar_style_o6_candidate8_output6_centered,flowstar_style,6,8,6,,target_remainder_centered,,0.0001,1.05,,,,,,,84,validated,1,2.3683878940870633,2.3710661730551323,0.0026782789680690191,-1.2144833086791982,2.9206485376435576,-9.134075258646952,7.1790720696538983,4.1351318463227553,16.31314732830085,20.448279174623607,1,0.0040174184521035283,
flowstar_style_o6_candidate8_output6_centered,flowstar_style,6,8,6,,target_remainder_centered,,0.0001,1.05,,,,,,,85,validated,1,2.3710661730551323,2.3750835915072357,0.0040174184521035283,-1.25173851501502,2.9500639732604781,-9.4145521613353971,7.4663389647923255,4.2018024882754981,16.880891126127722,21.082693614403219,0,0.0060261276781552924,
flowstar_style_o6_candidate8_output6_centered,flowstar_style,6,8,6,,target_remainder_centered,,0.0001,1.05,,,,,,,86,validated,1,2.3750835915072357,2.3780966553463134,0.0030130638390776462,-1.2804368358102194,2.9729009262290718,-9.6357236511162068,7.6931017375045947,4.2533377620392914,17.3288253886208,21.58216315066009,1,0.0045195957586164695,
flowstar_style_o6_candidate8_output6_centered,flowstar_style,6,8,6,,target_remainder_centered,,0.0001,1.05,,,,,,,87,validated,1,2.3780966553463134,2.3803564532256218,0.0022597978793082348,-1.3024057720272786,2.9904851410868223,-9.8080803144745392,7.8699518443672716,4.2928909131141006,17.678032158841809,21.970923071955909,1,0.0033896968189623521,
flowstar_style_o6_candidate8_output6_centered,flowstar_style,6,8,6,,target_remainder_centered,,0.0001,1.05,,,,,,,88,validated,1,2.3803564532256218,2.3837461500445842,0.0033896968189623521,-1.3361050478626242,3.0176265486413056,-10.0768031166114,8.1453661362515817,4.3537315965039296,18.222169252862983,22.575900849366914,0,0.0050845452284435282,
flowstar_style_o6_candidate8_output6_centered,flowstar_style,6,8,6,,target_remainder_centered,,0.0001,1.05,,,,,,,89,validated,1,2.3837461500445842,2.3862884226588061,0.0025422726142217641,-1.3619898075002925,3.0386081664709885,-10.28752225936911,8.3615054747435096,4.4005979739712808,18.649027734112622,23.049625708083902,1,0.0038134089213326464,
flowstar_style_o6_candidate8_output6_centered,flowstar_style,6,8,6,,target_remainder_centered,,0.0001,1.05,,,,,,,90,validated,1,2.3862884226588061,2.390101831580139,0.0038134089213326464,-1.4018464620500135,3.0711361994524964,-10.618207613952759,8.7002452453400423,4.4729826615025097,19.318452859292801,23.791435520795311,0,0.0057201133819989695,
flowstar_style_o6_candidate8_output6_centered,flowstar_style,6,8,6,,target_remainder_centered,,0.0001,1.05,,,,,,,91,validated,1,2.390101831580139,2.3929618882711385,0.0028600566909994848,-1.4325868446634569,3.0964008396321421,-10.87946807488437,8.9680882296131799,4.5289876842955987,19.847556304497552,24.376543988793152,1,0.0042900850364992272,
flowstar_style_o6_candidate8_output6_centered,flowstar_style,6,8,6,,target_remainder_centered,,0.0001,1.05,,,,,,,92,validated,1,2.3929618882711385,2.395106930789388,0.0021450425182496136,-1.4561416808149421,3.1158614766184685,-11.083366966363624,9.1772507940482946,4.5720031574334108,20.260617760411918,24.832620917845329,1,0.0032175637773744206,
flowstar_style_o6_candidate8_output6_centered,flowstar_style,6,8,6,,target_remainder_centered,,0.0001,1.05,,,,,,,93,validated,1,2.395106930789388,2.3983244945667623,0.0032175637773744206,-1.4923122787550958,3.1459121047200713,-11.401839680396161,9.5035434763194715,4.6382243834751673,20.905383156715633,25.543607540190798,0,0.0048263456660616304,
flowstar_style_o6_candidate8_output6_centered,flowstar_style,6,8,6,,target_remainder_centered,,0.0001,1.05,,,,,,,94,validated,1,2.3983244945667623,2.4007376673997931,0.0024131728330308152,-1.5201273888284512,3.169154129555642,-11.652013796870278,9.7600200147730884,4.6892815183840932,21.412033811643369,26.101315330027461,1,0.0036197592495462228,
flowstar_style_o6_candidate8_output6_centered,flowstar_style,6,8,6,,target_remainder_centered,,0.0001,1.05,,,,,,,95,failed,1,2.4007376673997931,2.4043574266493395,0.0036197592495462228,-1.5631111007215805,3.2053069583095244,-12.045442686347558,10.162794779348562,4.7684180590311049,22.208237465696122,26.976655524727228,1,0.0018098796247731114,Picard residual not subset of target remainder
flowstar_style_o6_candidate8_output6_cutoff_centered,flowstar_style,6,8,6,,target_remainder_centered,1e-10,0.0001,1.05,,,,,,,0,validated,1,0,0.050000000000000003,0.050000000000000003,1.2152074582892709,1.5176150544840932,2.1485666581987743,2.3525636893406876,0.30240759619482227,0.20399703114191325,0.50640462733673552,1,0.075000000000000011,
flowstar_style_o6_candidate8_output6_cutoff_centered,flowstar_style,6,8,6,,target_remainder_centered,1e-10,0.0001,1.05,,,,,,,1,validated,1,0.050000000000000003,0.125,0.075000000000000011,1.3692063357700957,1.6807302364750356,1.7943747083219947,2.1409499366540383,0.31152390070493996,0.34657522833204357,0.65809912903698353,0,0.10000000000000001,
flowstar_style_o6_candidate8_output6_cutoff_centered,flowstar_style,6,8,6,,target_remainder_centered,1e-10,0.0001,1.05,,,,,,,2,validated,1,0.125,0.17499999999999999,0.050000000000000003,1.4550816558058985,1.7809346484860209,1.5355200430230933,1.9672614556947605,0.32585299268012236,0.43174141267166721,0.75759440535178957,1,0.075000000000000011,
flowstar_style_o6_candidate8_output6_cutoff_centered,flowstar_style,6,8,6,,target_remainder_centered,1e-10,0.0001,1.05,,,,,,,3,validated,1,0.17499999999999999,0.25,0.075000000000000011,1.5610151319846115,1.9121506042266698,1.1440015328937223,1.6745937126549095,0.35113547224205832,0.53059217976118722,0.88172765200324554,0,0.10000000000000001,
flowstar_style_o6_candidate8_output6_cutoff_centered,flowstar_style,6,8,6,,target_remainder_centered,1e-10,0.0001,1.05,,,,,,,4,validated,1,0.25,0.29999999999999999,0.050000000000000003,1.6141843495233801,1.9884964722262473,0.89051752062578282,1.4737543353101896,0.37431212270286718,0.5832368146844068,0.95754893738727398,1,0.075000000000000011,
flowstar_style_o6_candidate8_output6_cutoff_centered,flowstar_style,6,8,6,,target_remainder_centered,1e-10,0.0001,1.05,,,,,,,5,validated,1,0.29999999999999999,0.375,0.075000000000000011,1.6724998160771463,2.0830158552387865,0.54618009264389744,1.1757136900186158,0.41051603916164026,0.62953359737471837,1.0400496365363585,0,0.10000000000000001,
flowstar_style_o6_candidate8_output6_cutoff_centered,flowstar_style,6,8,6,,target_remainder_centered,1e-10,0.0001,1.05,,,,,,,6,validated,1,0.375,0.42499999999999999,0.050000000000000003,1.6965312259194021,2.1352000876297299,0.34222961505924759,0.99064446739556478,0.43866886171032782,0.64841485233631713,1.0870837140466449,1,0.075000000000000011,
flowstar_style_o6_candidate8_output6_cutoff_centered,flowstar_style,6,8,6,,target_remainder_centered,1e-10,0.0001,1.05,,,,,,,7,validated,1,0.42499999999999999,0.5,0.075000000000000011,1.715818388510117,2.1961093407287127,0.085705144712730261,0.73489398229015379,0.48029095221859563,0.64918883757742352,1.1294797897960192,0,0.10000000000000001,
flowstar_style_o6_candidate8_output6_cutoff_centered,flowstar_style,6,8,6,,target_remainder_centered,1e-10,0.0001,1.05,,,,,,,8,validated,1,0.5,0.55000000000000004,0.050000000000000003,1.7177845185498377,2.2276828861733935,-0.056875062195617228,0.58433726787059292,0.50989836762355578,0.64121233006621015,1.151110697689766,1,0.075000000000000011,
flowstar_style_o6_candidate8_output6_cutoff_centered,flowstar_style,6,8,6,,target_remainder_centered,1e-10,0.0001,1.05,,,,,,,9,validated,1,0.55000000000000004,0.625,0.075000000000000011,1.7091385307567497,2.2614824314361797,-0.2271560764622185,0.3836983481947927,0.55234390067942996,0.61085442465701123,1.1631983253364413,0,0.10000000000000001,
flowstar_style_o6_candidate8_output6_cutoff_centered,flowstar_style,6,8,6,,target_remainder_centered,1e-10,0.0001,1.05,,,,,,,10,validated,1,0.625,0.67500000000000004,0.050000000000000003,1.6961898471167924,2.2769755170694022,-0.31766119038849289,0.26800281897597306,0.58078566995260972,0.58566400936446594,1.1664496793170755,1,0.075000000000000011,
flowstar_style_o6_candidate8_output6_cutoff_centered,flowstar_style,6,8,6,,target_remainder_centered,1e-10,0.0001,1.05,,,,,,,11,validated,1,0.67500000000000004,0.75,0.075000000000000011,1.6692850215229478,2.2901613214764835,-0.42205713886505181,0.11548933483937547,0.62087629995353577,0.53754647370442732,1.1584227736579631,0,0.10000000000000001,
flowstar_style_o6_candidate8_output6_cutoff_centered,flowstar_style,6,8,6,,target_remainder_centered,1e-10,0.0001,1.05,,,,,,,12,validated,1,0.75,0.80000000000000004,0.050000000000000003,1.6469917985049558,2.2934947215402741,-0.47583988029446239,0.027481174595654471,0.64650292303531831,0.50332105489011691,1.1498239779254353,1,0.075000000000000011,
flowstar_style_o6_candidate8_output6_cutoff_centered,flowstar_style,6,8,6,,target_remainder_centered,1e-10,0.0001,1.05,,,,,,,13,validated,1,0.80000000000000004,0.875,0.075000000000000011,1.6088660901275138,2.2911083199141609,-0.53917298166628569,-0.086590451136478952,0.68224222978664706,0.45258253052980674,1.1348247603164539,0,0.10000000000000001,
flowstar_style_o6_candidate8_output6_cutoff_centered,flowstar_style,6,8,6,,target_remainder_centered,1e-10,0.0001,1.05,,,,,,,14,validated,1,0.875,0.92500000000000004,0.050000000000000003,1.5808831015124676,2.2852770467864194,-0.57936835496001959,-0.14531658745597437,0.70439394527395183,0.43405176750404523,1.138445712777997,1,0.075000000000000011,
flowstar_style_o6_candidate8_output6_cutoff_centered,flowstar_style,6,8,6,,target_remainder_centered,1e-10,0.0001,1.05,,,,,,,15,validated,1,0.92500000000000004,1,0.075000000000000011,1.5352388043881589,2.2716937174495486,-0.63650360392332639,-0.21459158347321636,0.73645491306138977,0.42191202045011,1.1583669335114997,0,0.10000000000000001,
flowstar_style_o6_candidate8_output6_cutoff_centered,flowstar_style,6,8,6,,target_remainder_centered,1e-10,0.0001,1.05,,,,,,,16,validated,1,1,1.05,0.050000000000000003,1.5024517774987154,2.2600908140827758,-0.67432780187875363,-0.24902214378298015,0.7576390365840604,0.42530565809577348,1.1829446946798339,1,0.075000000000000011,
flowstar_style_o6_candidate8_output6_cutoff_centered,flowstar_style,6,8,6,,target_remainder_centered,1e-10,0.0001,1.05,,,,,,,17,validated,1,1.05,1.0875000000000001,0.037500000000000006,1.4766214382312519,2.2503643417806667,-0.70285658284393238,-0.26966318112266729,0.77374290354941477,0.43319340172126508,1.2069363052706799,1,0.056250000000000008,
flowstar_style_o6_candidate8_output6_cutoff_centered,flowstar_style,6,8,6,,target_remainder_centered,1e-10,0.0001,1.05,,,,,,,18,validated,1,1.0875000000000001,1.14375,0.056250000000000008,1.4358713665161382,2.2344825682404066,-0.74535369210744629,-0.29488083664603176,0.79861120172426836,0.45047285546141452,1.2490840571856829,0,0.084375000000000006,
flowstar_style_o6_candidate8_output6_cutoff_centered,flowstar_style,6,8,6,,target_remainder_centered,1e-10,0.0001,1.05,,,,,,,19,validated,1,1.14375,1.1859375000000001,0.042187500000000003,1.4037243319422252,2.2217571475300435,-0.77820019117506456,-0.30856021790256621,0.81803281558781826,0.46963997327249835,1.2876727888603166,1,0.063281250000000011,
flowstar_style_o6_candidate8_output6_cutoff_centered,flowstar_style,6,8,6,,target_remainder_centered,1e-10,0.0001,1.05,,,,,,,20,validated,1,1.1859375000000001,1.24921875,0.063281250000000011,1.3528747978342901,2.2017573202425305,-0.82819003620880827,-0.32387783098342898,0.84888252240824036,0.50431220522537923,1.3531947276336196,0,0.094921875000000017,
