backend_lane,h_attempted,segment_index,t_before,total_wall_s
hybrid_dense_core,0.1,0,0.0,0.6164975501596928
hybrid_dense_core,0.013750000000000002,1,0.0125,0.2580573232844472
hybrid_dense_core,0.015125000000000003,2,0.026250000000000002,0.33489890955388546
hybrid_dense_core,0.016637500000000003,3,0.04137500000000001,0.36168867629021406
hybrid_dense_core,0.018301250000000005,4,0.05801250000000001,0.3757868520915508
hybrid_dense_core,0.020131375000000007,5,0.07631375000000001,0.39142032992094755
hybrid_dense_core,0.02214451250000001,6,0.09644512500000002,0.5443237833678722
hybrid_dense_core,0.012179481875000005,7,0.10751738125000003,0.4005620675161481
hybrid_dense_core,0.013397430062500007,8,0.11969686312500004,0.4014449864625931
hybrid_dense_core,0.014737173068750008,9,0.13309429318750005,0.3888214388862252
hybrid_dense_core,0.01621089037562501,10,0.14783146625625004,0.40731294080615044
hybrid_dense_core,0.01783197941318751,11,0.16404235663187505,0.3978321645408869
hybrid_dense_core,0.019615177354506262,12,0.18187433604506256,0.42328527849167585
hybrid_dense_core,0.02157669508995689,13,0.20148951339956883,0.5535475639626384
hybrid_dense_core,0.01186718229947629,14,0.2122778609445473,0.4023656379431486
hybrid_dense_core,0.01305390052942392,15,0.22414504324402357,0.4209915967658162
hybrid_dense_core,0.014359290582366313,16,0.2371989437734475,0.42736043129116297
hybrid_dense_core,0.015795219640602945,17,0.2515582343558138,0.418588750064373
hybrid_dense_core,0.017374741604663242,18,0.26735345399641675,0.4073183089494705
hybrid_dense_core,0.015271804398920008,19,0.28472819560108,0.40149492118507624
